"610","BI_DIRECTIONAL","261","537","538","0"
"611","BI_DIRECTIONAL","224","539","540","0"
"612","BI_DIRECTIONAL","4","541","542","0"
"613","SRC_DESTINATION","97","543","544","0"
"619","BI_DIRECTIONAL","333","545","546","0"
"620","BI_DIRECTIONAL","297","547","548","0"
"621","BI_DIRECTIONAL","261","549","550","0"
"622","BI_DIRECTIONAL","224","551","552","0"
"623","BI_DIRECTIONAL","4","553","554","0"
"624","SRC_DESTINATION","97","555","556","0"
"629","BI_DIRECTIONAL","333","557","558","0"
"630","BI_DIRECTIONAL","297","559","560","0"
"631","BI_DIRECTIONAL","261","561","562","0"
"632","BI_DIRECTIONAL","224","563","564","0"
"633","BI_DIRECTIONAL","4","565","566","0"
"634","SRC_DESTINATION","97","567","568","0"
"641","SRC_DESTINATION","671","569","570","0"
"642","BI_DIRECTIONAL","666","571","572","0"
"643","SRC_DESTINATION","663","573","574","0"
"644","BI_DIRECTIONAL","653","575","576","0"
"645","SRC_DESTINATION","89","577","578","0"
"654","BI_DIRECTIONAL","657","579","580","0"
"675","SRC_DESTINATION","671","581","582","0"
"676","BI_DIRECTIONAL","666","583","584","0"
"677","SRC_DESTINATION","663","585","586","0"
"678","BI_DIRECTIONAL","653","587","588","0"
"679","SRC_DESTINATION","685","589","590","0"
"680","SRC_DESTINATION","89","591","592","0"
"686","BI_DIRECTIONAL","698","593","594","0"
"687","SRC_DESTINATION","671","595","596","0"
"688","BI_DIRECTIONAL","666","597","598","0"
"689","SRC_DESTINATION","663","599","600","0"
"690","BI_DIRECTIONAL","379","601","602","0"
"691","BI_DIRECTIONAL","653","603","604","0"
"692","SRC_DESTINATION","89","605","606","0"
"699","BI_DIRECTIONAL","709","607","608","0"
"700","BI_DIRECTIONAL","706","609","610","0"
"710","SRC_DESTINATION","714","611","612","0"
"718","BI_DIRECTIONAL","177","613","614","0"
"723","SRC_DESTINATION","89","615","616","0"
"724","BI_DIRECTIONAL","717","617","618","0"
"730","SRC_DESTINATION","208","619","620","0"
"731","SRC_DESTINATION","211","621","622","0"
"732","SRC_DESTINATION","214","623","624","0"
"733","SRC_DESTINATION","217","625","626","0"
"734","SRC_DESTINATION","206","627","628","0"
"735","BI_DIRECTIONAL","762","629","630","0"
"736","SRC_DESTINATION","740","631","632","0"
"742","SRC_DESTINATION","53","633","634","0"
"743","SRC_DESTINATION","206","635","636","0"
"744","SRC_DESTINATION","217","637","638","0"
"745","SRC_DESTINATION","214","639","640","0"
"746","SRC_DESTINATION","211","641","642","0"
"747","SRC_DESTINATION","208","643","644","0"
"748","SRC_DESTINATION","4","645","646","0"
"749","SRC_DESTINATION","224","647","648","0"
"750","SRC_DESTINATION","261","649","650","0"
"751","SRC_DESTINATION","297","651","652","0"
"752","SRC_DESTINATION","333","653","654","0"
"753","BI_DIRECTIONAL","754","655","656","0"
"755","SRC_DESTINATION","192","657","658","0"
"756","SRC_DESTINATION","97","659","660","0"
"757","SRC_DESTINATION","89","661","662","0"
"763","SRC_DESTINATION","754","663","664","0"
"764","SRC_DESTINATION","192","665","666","0"
"771","SRC_DESTINATION","208","667","668","0"
"772","SRC_DESTINATION","211","669","670","0"
"773","SRC_DESTINATION","214","671","672","0"
"774","SRC_DESTINATION","217","673","674","0"
"775","SRC_DESTINATION","206","675","676","0"
