"687","Parathyroid gland"
"688","Craniopharyngeal duct"
"689","Overlapping lesion of endocrine glands and related structures"
"690","Carotid body"
"691","Medulla of adrenal gland"
"692","Adrenal gland, NOS"
"693","Cortex of adrenal gland"
"694","Thyroid gland"
"695","Waldeyer's ring"
"696","Laryngopharynx"
"697","Pharynx, NOS"
"698","Overlapping lesion of lip, oral cavity and pharynx"
"699","Tonsil, NOS"
"700","Tonsillar pillar"
"701","Overlapping lesion of tonsil"
"702","Tonsillar fossa"
"703","Pyriform sinus"
"704","Gum, NOS"
"705","Upper gum"
"706","Lower gum"
"707","Dorsal surface of tongue, NOS"
"708","Ventral surface of tongue, NOS"
"709","Overlapping lesion of tongue"
"710","Tongue, NOS"
"711","Border of tongue"
"712","Lingual tonsil"
"713","Anterior 2/3 of tongue, NOS"
"714","Palate, NOS"
"715","Overlapping lesion of palate"
"716","Soft palate, NOS"
"717","Uvula"
"718","Hard palate"
"719","Submandibular gland"
"720","Overlapping lesion of major salivary glands"
"721","Major salivary gland, NOS"
"722","Sublingual gland"
"723","Overlapping lesion of hypopharynx"
"724","Posterior wall of hypopharynx"
"725","Hypopharynx, NOS"
"726","Postcricoid region"
"727","Hypopharyngeal aspect of aryepiglottic fold"
"728","Overlapping lesion of oropharynx"
"729","Branchial cleft"
"730","Posterior wall of oropharynx"
"731","Anterior surface of epiglottis"
"732","Oropharynx, NOS"
"733","Vallecula"
"734","Lateral wall of oropharynx"
"735","Lip, NOS"
"736","Mucosa of upper lip"
"737","Mucosa of lower lip"
"738","Commissure of lip"
"739","External upper lip"
"740","Mucosa of lip, NOS"
"741","Overlapping lesion of lip"
"742","External lip, NOS"
"743","External lower lip"
"744","Parotid gland"
"745","Base of tongue, NOS"
"746","Lateral floor of mouth"
"747","Anterior floor of mouth"
"748","Overlapping lesion of floor of mouth"
"749","Floor of mouth, NOS"
"750","Posterior wall of nasopharynx"
"751","Superior wall of nasopharynx"
"752","Nasopharynx, NOS"
"753","Metastatic"
"754","Malignant"
"755","Not Specified"
"756","Pre-Malignant"
"757","Non-Malignant, Diseased"
"758","Non-Malignant"
"759","Malignant, Pre-Invasive"
"760","Malignant, Invasive"
"761","Whole Genome Amplified DNA"
"762","Total Nucleic Acid"
"763","RNA, cytoplasmic"
"764","DNA"
"765","RNA"
"766","cDNA"
"767","protein"
"768","Not Specified"
"769","RNA, nuclear"
"770","RNA, poly-A enriched"
"771","Metastatic"
"772","Malignant"
"773","Not Specified"
"774","Pre-Malignant"
"775","Non-Malignant, Diseased"
"776","Non-Malignant"
"777","Malignant, Pre-Invasive"
"778","Malignant, Invasive"
"779","Slide"
"780","Cryopreserved Cells"
"781","Not Specified"
"782","Frozen Cell Block"
"783","Fixed Cell Block"
"784","Frozen Cell Pellet"
"785","Metastatic"
"786","Malignant"
"787","Not Specified"
"788","Pre-Malignant"
"789","Non-Malignant, Diseased"
"790","Non-Malignant"
"791","Malignant, Pre-Invasive"
"792","Malignant, Invasive"
"793","Not Specified"
"794","Frozen Tissue"
"795","Microdissected"
"796","Fresh Tissue"
"797","Frozen Tissue Slide"
"798","Fixed Tissue Slide"
"799","Frozen Tissue Block"
"800","Fixed Tissue Block"
"801","Fixed Tissue"
"802","Metastatic"
"803","Malignant"
"804","Not Specified"
"805","Pre-Malignant"
"806","Non-Malignant, Diseased"
"807","Non-Malignant"
"808","Malignant, Pre-Invasive"
"809","Malignant, Invasive"
"810","Sputum"
"811","Feces"
"812","Sweat"
"813","Synovial Fluid"
"814","Bile"
"815","Cerebrospinal Fluid"
"816","Amniotic Fluid"
"817","Serum"
"818","Whole Bone Marrow"
"819","Saliva"
"820","Plasma"
"821","Body Cavity Fluid"
"822","Milk"
"823","Pericardial Fluid"
"824","Lavage"
"825","Whole Blood"
"826","Vitreous Fluid"
"827","Gastric Fluid"
"828","Not Specified"
"829","Bone Marrow Plasma"
"830","Urine"
"831","Lymphosarcoma cell leukemia"
"832","Eosinophilic leukemia"
"833","Malignant lymphoma, follicular, NOS"
"834","Malignant lymphoma, small cleaved cell, follicular"
"835","Malignant lymphoma, lymphocytic, well differentiated, nodular"
"836","Malignant lymphoma, mixed small cleaved and large cell, follicular"
"837","Granular cell tumor, malignant"
"838","Alveolar soft part sarcoma"
"839","Granular cell tumor, NOS"
"840","Lymphoid leukemia, NOS"
"841","Chronic lymphocytic leukemia"
"842","Adult T-cell leukemia/lymphoma"
"843","Prolymphocytic leukemia"
"844","Burkitt's cell leukemia"
"845","Acute lymphoblastic leukemia, NOS"
"846","Refractory anemia with excess of blasts with transformation"
"847","Refractory anemia without sideroblasts"
"848","Refractory anemia with excess of blasts"
"849","Refractory anemia with sideroblasts"
"850","Refractory anemia, NOS"
"851","Myelodysplastic syndrome, NOS"
"852","Mastocytoma, NOS"
"853","Malignant mastocytosis"
"854","Mast cell sarcoma"
"855","Myxosarcoma"
"856","Angiomyxoma"
"857","Myxoma, NOS"
"858","Pinealoma"
"859","Craniopharyngioma"
"860","Melanotic neuroectodermal tumor"
"861","Chordoma"
"862","Pineocytoma"
"863","Pineoblastoma"
"864","Peripheral neuroectodermal tumor"
"865","Chronic erythremia"
"866","Erythroleukemia"
"867","Gynandroblastoma"
"868","Sex cord tumor with annular tubules"
"869","Androblastoma, benign"
"870","Adrenal rest tumor"
"871","Luteoma, NOS"
"872","Lipid cell tumor of ovary"
"873","Sertoli-Leydig cell tumor"
"874","Sertoli cell tumor with lipid storage"
"875","Sertoli cell tumor, NOS"
"876","Leydig cell tumor, malignant"
"877","Granulosa cell tumor, NOS"
"878","Hilus cell tumor"
"879","Granulosa cell tumor, malignant"
"880","Androblastoma, NOS"
"881","Androblastoma, malignant"
"882","Leydig cell tumor, NOS"
"883","Thecoma, luteinized"
"884","Sertoli cell carcinoma"
"885","Sclerosing stromal tumor"
"886","Leydig cell tumor, benign"
"887","Thecoma, malignant"
"888","Sex cord-stromal tumor"
"889","Thecoma, NOS"
"890","Juvenile granulosa cell tumor"
"891","Granulosa cell-theca cell tumor"
"892","Fibrous mesothelioma, malignant"
"893","Mesothelioma, biphasic, benign"
"894","Epithelioid mesothelioma, malignant"
"895","Adenomatoid tumor, NOS"
"896","Mesothelioma, malignant"
"897","Adenosquamous carcinoma"
"898","Thymoma, malignant"
"899","Adenocarcinoma with apocrine metaplasia"
"900","Epithelial-myoepithelial carcinoma"
"901","Adenocarcinoma with squamous metaplasia"
"902","Malignant lymphoma, small lymphocytic, NOS"
"903","Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse"
"904","Malignant lymphoma, mixed small and large cell, diffuse"
"905","Malignant lymphoma, lymphoblastic"
"906","Malignant lymphoma, large cell, diffuse, NOS"
"907","Burkitt's lymphoma, NOS"
"908","Malignant lymphoma, lymphoplasmacytic"
"909","Malignant lymphoma, immunoblastic, NOS"
"910","Giant cell tumor of bone, malignant"
"911","Malignant giant cell tumor of soft parts"
"912","Giant cell tumor of soft parts, NOS"
"913","Giant cell tumor of bone, NOS"
"914","Myelolipoma"
"915","Spindle cell lipoma"
"916","Angiomyolipoma"
"917","Intramuscular lipoma"
"918","Pleomorphic lipoma"
"919","Fibrolipoma"
"920","Angiolipoma, NOS"
"921","Lipoblastomatosis"
